의정부인천,인천양주,청량리천안,서동탄광운대,,
12:49,12:42,13:21,13:20,,
광운대천안,서동탄광운대,광운대서동탄,인천의정부,,
12:53,12:49,13:25,13:24급,,
양주인천,인천연천,양주인천,천안청량리,,
12:57,12:54,13:30,13:30,,
광운대서동탄,서동탄광운대,광운대천안,인천동두천,,
13:03,13:00,13:35,13:33,,
소요산인천,인천양주,동두천인천,신창광운대,,
13:08,13:05,13:41급,13:39,,
광운대천안,신창청량리,청량리천안,인천양주,,
13:13,13:09,13:45,13:43,,
양주인천,인천소요산,광운대병점,서동탄광운대,,
13:18급,13:16,13:49,13:50급,,
청량리신창,서동탄광운대,양주인천,천안청량리,,
13:21,13:21급,13:52,13:54,,
광운대서동탄,천안청량리,광운대서동탄,인천의정부,,
13:25,13:25,13:57,-,,
의정부인천,인천양주,소요산인천,-,,
13:29,13:30,14:01,14:00,,
광운대천안,신창광운대,광운대신창,신창광운대,,
13:33급,13:37급막,14:09,14:04,,
동두천인천,인천동두천,의정부인천,인천소요산,,
13:39,13:42,14:13급,14:11,,
양주인천,서동탄광운대,청량리천안,서동탄광운대,,
13:44,13:46,14:17,14:15,,
광운대병점,인천연천,연천인천,인천양주,,
13:48,13:50급,14:21,14:21,,
의정부인천,천안청량리,광운대서동탄,인천동두천,,
13:52,13:54,14:27,14:25,,
광운대서동탄,인천의정부,양주인천,신창청량리,,
13:57,13:59,14:34,14:31,,
소요산인천,신창청량리,광운대서동탄,인천양주,,
14:01,14:03,14:39,14:34,,
청량리천안,인천소요산,동두천인천,천안광운대,,
14:09,14:08,14:43급,14:41,,
의정부인천,서동탄광운대,청량리천안,인천연천,,
14:14,14:14,14:48,14:46,,
광운대서동탄,인천양주,양주인천,서동탄광운대,,
14:19,14:20,14:52,14:50급,,
연천인천,인천의정부,광운대천안,천안청량리,,
14:24급,14:25,14:58,14:54,,
청량리신창,신창청량리,소요산인천,인천의정부,,
14:27,14:30,-,14:58,,
양주인천,인천광운대,-,신창광운대,,
14:31,14:34,15:03,15:02,,
