22:48,22:39,-,00:09막,,
광운대서동탄,서동탄광운대,-,인천광운대,,
22:53,22:45,-,00:22막,,
양주서울역,인천의정부,-,인천동묘앞,,
22:58,22:52,-,-,,
광운대구로,신창광운대,-,-,,
-,22:59막,-,-,,
-,인천연천,-,-,,
23:03,23:08,-,-,,
소요산인천,신창광운대,-,-,,
23:08막,23:15,-,-,,
광운대서동탄,서동탄광운대,-,-,,
23:15,23:22막,-,-,,
연천인천,인천소요산,-,-,,
23:19,23:29막,-,-,,
청량리구로,인천양주,-,-,,
23:23막,23:35,-,-,,
의정부인천,서동탄광운대,-,-,,
23:33,23:42막,-,-,,
양주구로,인천의정부,-,-,,
23:47,23:51,-,-,,
양주구로,서동탄동묘앞,-,-,,
23:55,-,-,-,,
광운대구로,-,-,-,,
00:03막,0:01,-,-,,
의정부구로,천안광운대,-,-,,
0:21,00:09막,-,-,,
의정부서울역,인천광운대,-,-,,
00:52막,00:19막,-,-,,
청량리서울역,서동탄청량리,-,-,,
-,0:31,-,-,,
-,인천동묘앞,-,-,,
-,00:57막,-,-,,
-,서울역동묘앞,-,-,,
